taxon_name	mG19_06-15-1	mG19_06-15-2	mG19_06-15-3	mG19_07-23-1	mG19_07-23-2	mG19_07-23-3	mG19_09-10-1	mG19_09-10-2	mG19_09-10-3	mG19_09-29-1	mG19_09-29-2	mG19_09-29-3	mG19_11-3-1	mG19_11-3-2	mG19_11-3-3	mG19_12-4-1	mG19_12-4-2	mG19_12-4-3
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Candidatus Koribacter;Candidatus Koribacter versatilis;	0.000911	0.002378	0.0016445	0.001796	0.001493	0.002454	0.002505	0.002606	0.002226	0.002125	0.001392	0.000911	0.000635	0.0008235	0.001012	0.000544	0.000455	0.000633
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Edaphobacter;Edaphobacter aggregans;	0.001037	0.001847	0.001442	0.002075	0.001619	0.001923	0.001746	0.001366	0.001341	0.000759	0.000886	0.000886	0	0.000544	0.001088	0.0004175	0.000405	0.00043
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Granulicella;Granulicella mallensis;	0.001189	0.001063	0.001126	0.001645	0.00124	0.001341	0.001265	0.001214	0.000961	0.000784	0.000936	0.000708	0.000482	0.0005825	0.000683	0.0004555	0.00043	0.000481
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Granulicella;Granulicella pectinivorans;	0.000405	0.000734	0.0005695	0.001037	0.001493	0.002075	0.001316	0.001645	0.001366	0.001442	0.001189	0.00043	0.000305	0.0005065	0.000708	0.0001645	0	0.000329
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Granulicella;Granulicella tundricola;	0.000506	0.00124	0.000873	0.000961	0.000784	0.001392	0.001037	0.000936	0.00081	0.000405	0.000683	0.000304	0.00033	0.000342	0.000354	0.000506	0.000304	0.000708
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;NA;Acidobacteria bacterium KBS 146;	0.00043	0.000481	0.0004555	0.001594	0.000784	0.001012	0.001619	0.00124	0.001341	0.000658	0.000784	0.00038	0.00033	0.000418	0.000506	0.000152	0.000304	0
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;NA;Acidobacteriaceae bacterium KBS 83;	0.000734	0.001392	0.001063	0.001467	0.001518	0.001898	0.001316	0.001518	0.00129	0.001265	0.001316	0.000481	0.000457	0.0006205	0.000784	0.000215	0	0.00043
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;NA;Acidobacteriaceae bacterium KBS 89;	0.000607	0.001341	0.000974	0.001442	0.000835	0.001063	0.001189	0.001113	0.000708	0.000658	0.000354	0.000481	0.00033	0.0003925	0.000455	0	0	0
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;NA;Acidobacteriaceae bacterium KBS 96;	0.001189	0.002631	0.00191	0.008374	0.004681	0.007793	0.006047	0.006679	0.004352	0.002505	0.002277	0.000886	0.000762	0.0013675	0.001973	0.000911	0.000759	0.001063
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;NA;Acidobacteriaceae bacterium TAA166;	0.000481	0.000961	0.000721	0.003011	0.001265	0.002429	0.001063	0.002252	0.002125	0.001316	0.00081	0	0.000355	0.000494	0.000633	0.000177	0.000354	0
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;NA;Acidobacteriaceae bacterium URHE0068;	0.00081	0.001543	0.0011765	0.002252	0.001265	0.002277	0.002454	0.001923	0.001645	0.000961	0.001037	0.000759	0.000685	0.0007725	0.00086	0.00043	0.000329	0.000531
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Silvibacterium;Silvibacterium bohemicum;	0.000734	0.001569	0.0011515	0.001392	0.001442	0.001898	0.00172	0.001619	0.001316	0.001417	0.001214	0.000582	0.000508	0.000621	0.000734	0.0003165	0.000304	0.000329
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Terracidiphilus;Terracidiphilus gabretensis;	0.000759	0.001796	0.0012775	0.001113	0.001543	0.001442	0.001493	0.001088	0.000886	0.000633	0.000582	0.000658	0	0.0003035	0.000607	0.0004425	0.000455	0.00043
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Terriglobus;Terriglobus roseus;	0.001063	0.001518	0.0012905	0.001518	0.001543	0.002176	0.002176	0.002125	0.000835	0.000835	0.00086	0.000683	0.000508	0.0005955	0.000683	0.000215	0.00043	0
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Terriglobus;Terriglobus saanensis;	0.000506	0.000911	0.0007085	0.001189	0.000784	0.001316	0.001189	0.00086	0.000759	0.000481	0.001189	0.000531	0	0.0002785	0.000557	0.000139	0.000278	0
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Terriglobus;Terriglobus sp. TAA 43;	0	0	0	0.000481	0.000329	0	0.000304	0.000405	0.000278	0	0	0	0	0	0	0	0	0
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;NA;NA;Acidobacteriales bacterium 13_1_40CM_3_55_5;	0	0.000278	0.000139	0.00043	0.000329	0.000481	0.000531	0.000278	0	0	0	0	0	0	0	0	0	0
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;NA;NA;Acidobacteriales bacterium 13_2_20CM_55_8;	0.000329	0.000582	0.0004555	0.000784	0.00043	0.000708	0.000633	0.000531	0.000455	0	0.00043	0.000304	0	0	0	0	0	0
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;NA;NA;Acidobacteriales bacterium 59-55;	0.000304	0.00038	0.000342	0.000987	0.000911	0.001189	0.00124	0.000835	0.000708	0.001037	0.000633	0.000304	0.000457	0.0005825	0.000708	0.000139	0	0.000278
Bacteria;Acidobacteria;Blastocatellia;NA;NA;Chloracidobacterium;Chloracidobacterium thermophilum;	0.002682	0.004984	0.003833	0.004352	0.00506	0.008653	0.005161	0.004099	0.004099	0.003036	0.006401	0.011284	0.00099	0.001608	0.002226	0.001189	0.001164	0.001214
Bacteria;Acidobacteria;Blastocatellia;NA;NA;Pyrinomonas;Pyrinomonas methylaliphatogenes;	0.0021	0.003491	0.0027955	0.003314	0.004301	0.01179	0.00544	0.003238	0.002226	0.001442	0.002859	0.001645	0.000482	0.001038	0.001594	0.0006325	0.000582	0.000683
Bacteria;Acidobacteria;Holophagae;Holophagales;Holophagaceae;Geothrix;Geothrix fermentans;	0.001847	0.005085	0.003466	0.004959	0.001746	0.002581	0.002783	0.003061	0.001822	0.001999	0.001822	0.00081	0.000812	0.0016835	0.002555	0.0042	0.001366	0.007034
Bacteria;Acidobacteria;Holophagae;Holophagales;Holophagaceae;Holophaga;Holophaga foetida;	0.002049	0.004048	0.0030485	0.004529	0.001113	0.001493	0.002252	0.002075	0.00167	0.001569	0.001392	0.000531	0.000736	0.0012535	0.001771	0.0022895	0.001037	0.003542
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium 13_1_20CM_2_57_8;	0	0	0	0.000329	0.000354	0.000278	0	0.000354	0	0	0	0	0	0	0	0	0	0
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium 13_1_20CM_2_60_10;	0	0.00043	0.000215	0.00038	0	0.000557	0.00043	0.000405	0.000304	0	0	0	0	0	0	0	0	0
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium 13_1_20CM_2_65_9;	0	0	0	0.000607	0.000354	0.000481	0.000734	0.000455	0.000557	0.000481	0	0	0	0	0	0	0	0
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium 13_1_20CM_2_68_14;	0	0	0	0	0	0.000405	0.000455	0.000278	0	0	0.000329	0	0	0	0	0	0	0
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium 13_1_20CM_2_68_7;	0	0	0	0.000304	0	0.00043	0.00038	0.00043	0	0	0.000278	0	0	0	0	0	0	0
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium 13_1_20CM_3_53_8;	0.001594	0.002758	0.002176	0.00296	0.003593	0.011664	0.00506	0.00334	0.001771	0.001316	0.002581	0.001265	0.000939	0.001292	0.001645	0.000468	0.000455	0.000481
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium 13_1_20CM_3_58_11;	0	0	0	0.00043	0	0	0.00038	0.00043	0	0	0	0	0	0	0	0	0	0
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium 13_1_20CM_4_56_7;	0.000455	0.000961	0.000708	0.000886	0.00081	0.000987	0.000886	0.000734	0.000481	0.000531	0.000455	0	0	0.0002405	0.000481	0.0001645	0	0.000329
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium 13_1_20CM_58_21;	0	0.000329	0.0001645	0.000911	0.000455	0.000557	0.000708	0.000557	0.001265	0.000784	0.000911	0	0	0.0001645	0.000329	0	0	0
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium 13_1_40CM_2_56_5;	0	0	0	0.00038	0	0.000455	0.00038	0.000405	0.000329	0	0	0	0	0	0	0	0	0
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium 13_1_40CM_2_60_7;	0	0	0	0.00043	0.000329	0.000354	0.000304	0	0.000405	0	0	0	0	0	0	0	0	0
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium 13_1_40CM_2_68_10;	0	0.000304	0.000152	0	0	0.000354	0.000304	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium 13_1_40CM_2_68_5;	0.00038	0.000582	0.000481	0.001088	0.000658	0.00124	0.000911	0.001063	0.000759	0.000633	0.000759	0	0.000305	0.000355	0.000405	0.000152	0	0.000304
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium 13_1_40CM_3_55_6;	0.000582	0.000557	0.0005695	0.001063	0.001366	0.003517	0.001948	0.001139	0.000987	0.000531	0.000734	0.000734	0.000355	0.0005065	0.000658	0.000405	0.000481	0.000329
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium 13_1_40CM_3_65_5;	0	0.000278	0.000139	0	0	0	0.000278	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium 13_1_40CM_4_58_4;	0.000304	0.000531	0.0004175	0.000961	0.000936	0.001822	0.001366	0.001088	0.001088	0.000658	0.000633	0.000329	0	0.0002275	0.000455	0	0	0
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium 13_1_40CM_4_61_5;	0	0	0	0	0	0.000278	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium 13_1_40CM_4_65_8;	0	0	0	0.000278	0	0	0	0.000582	0	0	0	0	0	0	0	0	0	0
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium 13_1_40CM_4_69_4;	0	0.000405	0.0002025	0	0.000329	0.000455	0.000304	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium 13_1_40CM_56_16;	0	0	0	0.000455	0	0.000683	0.000455	0.000633	0.000354	0.000304	0	0	0	0	0	0	0	0
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium 13_1_40CM_65_14;	0	0.000455	0.0002275	0.000557	0.000557	0.000936	0.000784	0.00086	0.000405	0.000354	0.00038	0	0	0.0002405	0.000481	0	0	0
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium 13_2_20CM_2_57_6;	0	0	0	0.001214	0.000354	0.000557	0.000911	0.000481	0.00129	0	0	0	0	0	0	0	0	0
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium 13_2_20CM_2_66_4;	0.000557	0.000911	0.000734	0.000784	0.000582	0.001847	0.001973	0.001442	0.000582	0.000734	0.000886	0.000354	0.000584	0.0005575	0.000531	0.000329	0.000304	0.000354
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium 13_2_20CM_56_17;	0	0	0	0.001063	0.000582	0.000557	0.000481	0.00038	0.000911	0	0	0	0	0	0	0	0	0
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium 13_2_20CM_57_17;	0	0	0	0	0	0	0.00038	0.000329	0	0	0	0	0	0	0	0	0	0
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium 13_2_20CM_58_27;	0.001139	0.001872	0.0015055	0.002024	0.001341	0.002783	0.002682	0.001822	0.00124	0.00081	0.001113	0.000734	0.000279	0.00062	0.000961	0.0006075	0.000481	0.000734
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium DSM 100886;	0.004934	0.009766	0.00735	0.006629	0.005819	0.015787	0.013182	0.010651	0.004756	0.003669	0.008703	0.003416	0.002031	0.0030775	0.004124	0.00191	0.001973	0.001847
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium Mor1;	0.002176	0.005794	0.003985	0.003137	0.002353	0.004529	0.005136	0.005262	0.002277	0.001518	0.002353	0.002075	0.001041	0.001545	0.002049	0.000759	0.000658	0.00086
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium OLB17;	0.001645	0.00296	0.0023025	0.002859	0.002783	0.016749	0.004276	0.005515	0.002859	0.001316	0.004529	0.002075	0.000812	0.0010765	0.001341	0.0009235	0.000759	0.001088
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium RBG_13_68_16;	0.00086	0.001214	0.001037	0.002125	0.00124	0.002176	0.00253	0.002404	0.001214	0.001341	0.001467	0.000633	0.000432	0.0009625	0.001493	0.0004805	0.00043	0.000531
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium RBG_16_64_8;	0.000531	0.000557	0.000544	0.000784	0.000278	0.000987	0.00129	0.000557	0.000936	0.00086	0.003517	0.000354	0.000305	0.000456	0.000607	0	0	0
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium RBG_16_68_9;	0.000683	0.001341	0.001012	0.000557	0.000405	0.000886	0.000683	0.000683	0	0	0	0	0	0.0001645	0.000329	0	0	0
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium RBG_16_70_10;	0.000658	0.000911	0.0007845	0.001063	0.000961	0.003213	0.002581	0.002985	0.000582	0.00038	0.00081	0.000405	0.000432	0.0009625	0.001493	0.00043	0.000455	0.000405
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium RIFCSPHIGHO2_02_FULL_67_57;	0.000759	0.000582	0.0006705	0.001189	0	0.000759	0.000759	0.000607	0.002226	0.006376	0.001569	0.000304	0.001472	0.001457	0.001442	0	0	0
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium RIFCSPLOWO2_02_FULL_59_13;	0.00038	0.000683	0.0005315	0.001771	0.000759	0.001543	0.00124	0.00129	0.001594	0.001392	0.002049	0.000329	0.000406	0.000532	0.000658	0.000215	0	0.00043
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium RIFCSPLOWO2_02_FULL_60_20;	0.000329	0.000658	0.0004935	0.000557	0.000329	0.000658	0.000354	0.000633	0	0	0	0	0	0.000139	0.000278	0	0	0
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium RIFCSPLOWO2_02_FULL_61_28;	0.000784	0.001265	0.0010245	0.001493	0.000911	0.002075	0.001695	0.001316	0.000961	0.000633	0.001037	0.000607	0.000305	0.0006585	0.001012	0.000329	0.000329	0.000329
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium RIFCSPLOWO2_02_FULL_64_15;	0.000759	0.000961	0.00086	0.000886	0.000304	0.000886	0.001113	0.000658	0.000835	0.000835	0.000734	0.000734	0	0	0	0.000139	0	0.000278
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium RIFCSPLOWO2_02_FULL_65_29;	0.002226	0.003112	0.002669	0.004124	0.0021	0.005389	0.005085	0.00549	0.003416	0.00291	0.003947	0.00167	0.001422	0.0020645	0.002707	0.001088	0.001113	0.001063
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium RIFCSPLOWO2_02_FULL_67_21;	0	0	0	0.000278	0	0.000582	0.000481	0.000455	0	0	0	0	0	0	0	0	0	0
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium RIFCSPLOWO2_12_FULL_54_10;	0.000835	0.001265	0.00105	0.001113	0.000708	0.001999	0.001341	0.001392	0.000759	0.000455	0.000455	0	0	0.000177	0.000354	0.000253	0	0.000506
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium RIFCSPLOWO2_12_FULL_59_11;	0.000354	0.000658	0.000506	0.000784	0.000481	0.000886	0.00086	0.000835	0.00043	0.000405	0.00038	0.000582	0	0.000392	0.000784	0.000152	0	0.000304
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium RIFCSPLOWO2_12_FULL_60_22;	0	0.00043	0.000215	0.000911	0.001012	0.001822	0.000633	0.001037	0.00081	0.000481	0.00038	0.000354	0.000279	0.0005065	0.000734	0.0003795	0.000455	0.000304
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium RIFCSPLOWO2_12_FULL_65_11;	0	0	0	0	0	0.000278	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium RIFCSPLOWO2_12_FULL_66_10;	0.00038	0.000329	0.0003545	0.000557	0	0.000835	0.001063	0.000734	0	0	0.000455	0.000329	0	0.00019	0.00038	0.000139	0	0.000278
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium RIFCSPLOWO2_12_FULL_66_21;	0.00043	0.000708	0.000569	0	0.000329	0.000329	0.00038	0.000354	0	0	0	0	0	0	0	0	0	0
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium RIFCSPLOWO2_12_FULL_67_14;	0	0.000304	0.000152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium RIFCSPLOWO2_12_FULL_67_14b;	0.002353	0.004503	0.003428	0.004149	0.003314	0.009235	0.008577	0.009892	0.004124	0.00291	0.004149	0.002075	0.001549	0.002419	0.003289	0.001809	0.00124	0.002378
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium SCGC AG-212-P17;	0	0.000278	0.000139	0	0	0	0	0.00038	0	0	0	0	0	0	0	0	0	0
Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium SCN 69-37;	0.002302	0.004352	0.003327	0.003441	0.002859	0.004731	0.003846	0.005035	0.003593	0.002783	0.003314	0.001543	0.000965	0.001469	0.001973	0.0009865	0.000784	0.001189
Bacteria;Acidobacteria;NA;NA;NA;NA;uncultured Acidobacteria bacterium HF4000_26D02;	0	0	0	0	0	0	0	0.000405	0	0	0	0	0	0	0	0	0	0
Bacteria;Acidobacteria;NA;NA;NA;NA;uncultured Acidobacteria bacterium;	0.000531	0.000911	0.000721	0.000658	0.000886	0.001619	0.001063	0.00081	0.000354	0.000405	0.000759	0.000633	0	0.00019	0.00038	0	0	0
Bacteria;Acidobacteria;NA;NA;NA;Thermoanaerobaculum;Thermoanaerobaculum aquaticum;	0.001088	0.001973	0.0015305	0.00124	0.001037	0.001973	0.001872	0.0021	0.001265	0.000886	0.001316	0.000455	0.00033	0.000747	0.001164	0.000392	0.000354	0.00043
Bacteria;Acidobacteria;Solibacteres;Solibacterales;Bryobacteraceae;Bryobacter;Bryobacter aggregatus;	0.002049	0.004099	0.003074	0.156306	0.050424	0.047261	0.036888	0.020139	0.082555	0.036762	0.013865	0.001619	0.000914	0.00176	0.002606	0.001303	0.001113	0.001493
Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae;Candidatus Solibacter;Candidatus Solibacter usitatus;	0.003289	0.004478	0.0038835	0.015003	0.008071	0.016066	0.010803	0.012625	0.007514	0.00463	0.004706	0.001796	0.001726	0.0026975	0.003669	0.0018975	0.001569	0.002226
Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;Acidimicrobium;Acidimicrobium ferrooxidans;	0	0.000329	0.0001645	0.000455	0.000405	0.000734	0.000531	0.001139	0.000354	0	0.00043	0	0	0.0002405	0.000481	0	0	0
Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;Acidimicrobium;Acidimicrobium sp. BACL17 MAG-120823-bin42;	0	0.000329	0.0001645	0	0	0.002125	0.001341	0.004124	0	0	0.000278	0	0.000457	0.0022525	0.004048	0.005958	0.007691	0.004225
Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;Acidimicrobium;Acidimicrobium sp. BACL17 MAG-120924-bin0;	0	0.000354	0.000177	0.000455	0.000759	0.003871	0.001872	0.005262	0.000304	0	0.000607	0	0.000889	0.002696	0.004503	0.0072235	0.009235	0.005212
Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;Acidimicrobium;Acidimicrobium sp. BACL19 MAG-120924-bin39;	0	0.000835	0.0004175	0.002682	0.004605	0.029222	0.014725	0.044326	0.00253	0	0.003061	0.001012	0.002107	0.0080995	0.014092	0.006869	0.004554	0.009184
Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;Acidimicrobium;Acidimicrobium sp. BACL27 MAG-120823-bin4;	0.000304	0.001063	0.0006835	0.001366	0.002707	0.014016	0.00587	0.022694	0.002049	0.000278	0.001999	0.000354	0.007337	0.0184565	0.029576	0.0244905	0.011562	0.037419
Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;Acidithrix;Acidithrix ferrooxidans;	0	0.000557	0.0002785	0.000405	0.000481	0.001316	0.00086	0.001442	0.000304	0	0.00038	0	0	0.000354	0.000708	0.000569	0.000683	0.000455
Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;Ferrimicrobium;Ferrimicrobium acidiphilum;	0.000278	0.000886	0.000582	0.00038	0.00043	0.000658	0.000911	0.001139	0.000607	0.000557	0.000734	0.00043	0	0.0002275	0.000455	0.0001645	0.000329	0
Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;Ferrithrix;Ferrithrix thermotolerans;	0	0.000481	0.0002405	0.000481	0.00043	0.001265	0.000759	0.000708	0.000278	0	0.00043	0	0	0.0002785	0.000557	0.0002655	0.000531	0
Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;Ilumatobacter;Ilumatobacter coccineus;	0.001392	0.001948	0.00167	0.002024	0.003744	0.01217	0.006705	0.012625	0.001822	0.001088	0.002328	0.000734	0.001574	0.0039875	0.006401	0.004048	0.005237	0.002859
Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;Ilumatobacter;Ilumatobacter nonamiensis;	0.000911	0.001872	0.0013915	0.001746	0.003314	0.011486	0.005212	0.009766	0.001442	0.000708	0.001796	0.00086	0.000965	0.0028355	0.004706	0.003694	0.004453	0.002935
Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Microthrixaceae;Candidatus Microthrix;Candidatus Microthrix parvicella;	0.001113	0.001214	0.0011635	0.001417	0.001392	0.003618	0.003213	0.00463	0.001417	0.000354	0.000961	0.000658	0.00099	0.0015575	0.002125	0.0014925	0.001467	0.001518
Bacteria;Actinobacteria;Acidimicrobiia;NA;NA;NA;Acidimicrobiia bacterium BACL6 MAG-120322-bin79;	0	0	0	0	0	0.000405	0	0.000708	0	0	0	0	0	0.0003165	0.000633	0.0005945	0.000683	0.000506
Bacteria;Actinobacteria;Acidimicrobiia;NA;NA;NA;Acidimicrobiia bacterium BACL6 MAG-120910-bin40;	0	0	0	0	0	0.000734	0.000354	0.000911	0	0	0	0	0	0.0002655	0.000531	0.0005565	0.000759	0.000354
Bacteria;Actinobacteria;Acidimicrobiia;NA;NA;NA;Acidimicrobiia bacterium BACL6 MAG-120924-bin43;	0	0	0	0	0	0.00038	0	0.000633	0	0	0	0	0	0.0002025	0.000405	0.0004685	0.000557	0.00038
Bacteria;Actinobacteria;Actinobacteria;Acidothermales;Acidothermaceae;Acidothermus;Acidothermus cellulolyticus;	0.000329	0.000683	0.000506	0.00043	0.000481	0.000886	0.000708	0.001113	0.000354	0	0	0.000329	0	0.0006705	0.001341	0.0004045	0.000455	0.000354
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinobaculum;Actinobaculum sp. oral taxon 183;	0	0.000329	0.0001645	0	0	0	0.000278	0.00043	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinobaculum;Actinobaculum suis;	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000152	0.000304	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces coleocanis;	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000139	0.000278	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces denticolens;	0	0	0	0	0.00038	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces gerencseriae;	0	0	0	0	0	0	0	0.000354	0	0	0.000304	0	0	0	0	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces graevenitzii;	0	0	0	0	0	0.000278	0	0.00043	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces hordeovulneris;	0	0.000354	0.000177	0	0	0.000329	0.000278	0.00043	0.000354	0	0	0	0	0.0002025	0.000405	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces israelii;	0	0.000506	0.000253	0	0	0	0.000304	0.00043	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces johnsonii;	0	0.000354	0.000177	0	0	0	0	0	0	0	0	0.000531	0	0	0	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces massiliensis;	0	0.000304	0.000152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces naeslundii;	0.000304	0.000557	0.0004305	0.000354	0.000354	0.000329	0.000734	0.001037	0	0.000683	0.000304	0	0	0.0002025	0.000405	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces nasicola;	0	0	0	0.000278	0	0.000455	0.000405	0.000784	0	0	0	0.000329	0	0.000215	0.00043	0.00019	0.00038	0
