geneID	Acir.mT19_11-3-1-1	Acir.mT19_11-3-1-2	Acir.mT19_11-3-2-1	Acir.mT19_11-3-2-2	Acir.mT19_11-3-3-1	Acir.mT19_11-3-3-2	Acir.mT19_12-4-1-1	Acir.mT19_12-4-1-2	Acir.mT19_12-4-2-1	Acir.mT19_12-4-2-2	Acir.mT19_12-4-3-1	Acir.mT19_12-4-3-2	Acir.mT19_6-15-1-1	Acir.mT19_6-15-1-2	Acir.mT19_6-15-2-1	Acir.mT19_6-15-2-2	Acir.mT19_6-15-3-1	Acir.mT19_6-15-3-2	Acir.mT19_7-23-1-1	Acir.mT19_7-23-1-2	Acir.mT19_7-23-2-1	Acir.mT19_7-23-2-2	Acir.mT19_7-23-3-1	Acir.mT19_7-23-3-2	Acir.mT19_9-10-1-1	Acir.mT19_9-10-1-2	Acir.mT19_9-10-2-1	Acir.mT19_9-10-2-2	Acir.mT19_9-10-3-1	Acir.mT19_9-10-3-2	Acir.mT19_9-29-1-1	Acir.mT19_9-29-1-2	Acir.mT19_9-29-2-1	Acir.mT19_9-29-2-2	Acir.mT19_9-29-3-1	Acir.mT19_9-29-3-2
ACIR310F_RS0111035_ACIR310F_RS0111035	0.00	0.00	0.00	0.00	2.00	10.00	0.00	0.00	14.00	19.00	63.00	60.00	1.00	0.00	0.00	0.00	0.00	9.00	4.00	0.00	88.00	111.00	3.00	4.00	8.00	15.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0104175_sbcC	0.00	2.00	0.00	0.00	1.00	4.00	0.00	0.00	1.00	0.00	4.00	6.00	1.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	3.00	17.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS23400_rpmI	0.00	0.00	0.00	0.00	0.00	6.00	0.00	0.00	6.00	1.00	8.00	5.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	1.00	3.00	0.00	0.00	2.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ACIR310F_RS0109330_ACIR310F_RS0109330	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0100125_ACIR310F_RS0100125	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS27430_ACIR310F_RS27430	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0103975_ACIR310F_RS0103975	0.00	0.00	0.00	0.00	5.00	8.00	0.00	0.00	6.00	0.00	5.00	11.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	2.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0115705_ACIR310F_RS0115705	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0103235_ACIR310F_RS0103235	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS21160_ACIR310F_RS21160	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0112675_ACIR310F_RS0112675	0.00	0.00	0.00	0.00	4.00	3.00	0.00	0.00	2.00	0.00	2.00	11.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	20.00	16.00	9.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0119285_ACIR310F_RS0119285	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.00	3.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0113605_ACIR310F_RS0113605	0.00	0.00	0.00	0.00	4.00	5.00	0.00	0.00	5.00	4.00	24.00	11.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	35.00	29.00	4.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0115645_ACIR310F_RS0115645	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0107280_ACIR310F_RS0107280	0.00	0.00	0.00	0.00	2.00	3.00	0.00	0.00	0.00	4.00	2.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS26265_ACIR310F_RS26265	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	1.00	1.00	3.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0113200_ACIR310F_RS0113200	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0117505_tmpR	0.00	0.00	0.00	2.00	5.00	25.00	0.00	0.00	58.00	25.00	120.00	127.00	1.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	66.00	59.00	6.00	6.00	4.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0109010_ACIR310F_RS0109010	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	2.00	2.00	3.00	0.00	0.00	1.00	0.00	0.00	11.00	0.00	0.00	518.00	418.00	1.00	8.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS25340_ACIR310F_RS25340	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0118255_ACIR310F_RS0118255	0.00	1.00	0.00	1.00	10.00	13.00	0.00	0.00	85.00	22.00	153.00	195.00	0.00	0.00	1.00	0.00	0.00	5.00	9.00	0.00	293.00	157.00	71.00	44.00	23.00	13.00	0.00	2.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00
ACIR310F_RS0111850_ACIR310F_RS0111850	0.00	0.00	0.00	0.00	2.00	6.00	0.00	0.00	7.00	7.00	20.00	9.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	21.00	26.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0114390_ACIR310F_RS0114390	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0107720_coaE	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0109615_ACIR310F_RS0109615	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0117680_ACIR310F_RS0117680	0.00	0.00	0.00	0.00	2.00	8.00	0.00	0.00	10.00	2.00	53.00	56.00	1.00	0.00	0.00	0.00	0.00	9.00	0.00	0.00	10.00	26.00	1.00	1.00	7.00	6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0109450_ACIR310F_RS0109450	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	2.00	1.00	7.00	7.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	24.00	5.00	1.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0103135_ACIR310F_RS0103135	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0101065_ACIR310F_RS0101065	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0107300_wecB	0.00	0.00	0.00	0.00	2.00	8.00	0.00	0.00	14.00	16.00	68.00	33.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	43.00	38.00	4.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS25420_ACIR310F_RS25420	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0111645_ACIR310F_RS0111645	0.00	0.00	0.00	11.00	35.00	46.00	2.00	0.00	55.00	30.00	126.00	135.00	2.00	0.00	0.00	0.00	0.00	22.00	1.00	0.00	90.00	94.00	4.00	8.00	17.00	25.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0118295_ACIR310F_RS0118295	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	2.00	1.00	9.00	4.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	34.00	13.00	0.00	0.00	4.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0107670_cobW	0.00	0.00	0.00	0.00	4.00	12.00	0.00	0.00	10.00	5.00	32.00	27.00	0.00	0.00	0.00	0.00	0.00	9.00	0.00	0.00	21.00	16.00	0.00	1.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0102365_ACIR310F_RS0102365	0.00	0.00	0.00	0.00	16.00	21.00	0.00	0.00	46.00	51.00	171.00	126.00	3.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	152.00	135.00	4.00	6.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS26770_ACIR310F_RS26770	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS22825_ACIR310F_RS22825	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0115160_ACIR310F_RS0115160	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	2.00	1.00	3.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0101115_ACIR310F_RS0101115	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	5.00	2.00	11.00	11.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.00	14.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0105115_trmB	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	1.00	2.00	7.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0111775_ACIR310F_RS0111775	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	2.00	6.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0110345_ACIR310F_RS0110345	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.00	5.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0111515_purL	0.00	0.00	0.00	0.00	7.00	7.00	0.00	0.00	15.00	14.00	61.00	48.00	1.00	0.00	0.00	0.00	0.00	9.00	0.00	0.00	65.00	30.00	1.00	5.00	8.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0105725_ACIR310F_RS0105725	0.00	0.00	0.00	0.00	28.00	22.00	0.00	0.00	16.00	32.00	92.00	50.00	0.00	0.00	0.00	0.00	0.00	14.00	0.00	0.00	94.00	93.00	8.00	6.00	8.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0113225_ACIR310F_RS0113225	0.00	0.00	0.00	0.00	1.00	9.00	0.00	0.00	1.00	1.00	6.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.00	14.00	0.00	0.00	5.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0116835_ACIR310F_RS0116835	0.00	0.00	0.00	0.00	5.00	12.00	0.00	0.00	11.00	10.00	24.00	13.00	0.00	0.00	0.00	0.00	0.00	9.00	0.00	0.00	26.00	13.00	8.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0104850_ACIR310F_RS0104850	0.00	0.00	0.00	0.00	1.00	10.00	0.00	0.00	7.00	4.00	21.00	11.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	19.00	16.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0100960_ACIR310F_RS0100960	0.00	0.00	0.00	0.00	2.00	1.00	0.00	0.00	0.00	1.00	1.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0119920_ACIR310F_RS0119920	1.00	0.00	0.00	0.00	3.00	3.00	0.00	0.00	29.00	24.00	68.00	57.00	1.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	53.00	33.00	8.00	1.00	1.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0108040_ACIR310F_RS0108040	0.00	0.00	4.00	0.00	9.00	13.00	0.00	0.00	31.00	45.00	100.00	85.00	0.00	0.00	1.00	0.00	0.00	27.00	0.00	0.00	68.00	56.00	13.00	13.00	6.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0111730_ACIR310F_RS0111730	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	2.00	7.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0108480_ACIR310F_RS0108480	0.00	3.00	0.00	0.00	0.00	14.00	0.00	3.00	11.00	1.00	13.00	6.00	0.00	0.00	0.00	0.00	0.00	60.00	0.00	0.00	181.00	116.00	5.00	10.00	3.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0110865_ACIR310F_RS0110865	0.00	1.00	8.00	11.00	120.00	158.00	0.00	0.00	10.00	12.00	46.00	55.00	11.00	2.00	0.00	0.00	0.00	37.00	20.00	0.00	21.00	2.00	0.00	0.00	1.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0115890_gatC	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	2.00	2.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	1.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0100555_ACIR310F_RS0100555	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0106460_ubiE	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	3.00	6.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	4.00	2.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0101085_ACIR310F_RS0101085	0.00	2.00	3.00	3.00	15.00	26.00	0.00	4.00	83.00	25.00	102.00	125.00	0.00	0.00	2.00	3.00	0.00	97.00	0.00	0.00	419.00	337.00	67.00	16.00	1.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0118260_ACIR310F_RS0118260	2.00	0.00	0.00	0.00	2.00	21.00	0.00	0.00	32.00	17.00	57.00	74.00	5.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	49.00	41.00	4.00	3.00	3.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0100130_ACIR310F_RS0100130	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0116385_ACIR310F_RS0116385	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	12.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0115130_ACIR310F_RS0115130	0.00	1.00	2.00	0.00	1.00	17.00	0.00	0.00	10.00	7.00	46.00	50.00	2.00	0.00	0.00	0.00	0.00	7.00	0.00	0.00	20.00	41.00	6.00	0.00	11.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0102370_ACIR310F_RS0102370	0.00	0.00	0.00	0.00	7.00	32.00	0.00	0.00	40.00	62.00	182.00	169.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	82.00	74.00	6.00	6.00	1.00	7.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS25135_ACIR310F_RS25135	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0104915_ACIR310F_RS0104915	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0110250_ACIR310F_RS0110250	1.00	1.00	4.00	13.00	70.00	171.00	7.00	1.00	152.00	143.00	272.00	225.00	7.00	0.00	1.00	4.00	7.00	76.00	5.00	17.00	987.00	567.00	57.00	48.00	30.00	31.00	1.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0119360_rplF	1.00	2.00	17.00	8.00	72.00	90.00	1.00	0.00	85.00	110.00	207.00	235.00	3.00	0.00	0.00	0.00	0.00	23.00	0.00	0.00	170.00	92.00	26.00	4.00	21.00	23.00	0.00	7.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0101690_ACIR310F_RS0101690	0.00	0.00	0.00	0.00	0.00	9.00	0.00	0.00	1.00	3.00	8.00	6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18.00	12.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0101655_recJ	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	6.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0110575_ACIR310F_RS0110575	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0103440_ACIR310F_RS0103440	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	3.00	0.00	10.00	12.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	28.00	14.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0120615_ACIR310F_RS0120615	0.00	2.00	0.00	4.00	92.00	117.00	5.00	0.00	71.00	88.00	171.00	205.00	0.00	0.00	0.00	0.00	8.00	87.00	0.00	0.00	630.00	702.00	39.00	25.00	10.00	11.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0104355_ACIR310F_RS0104355	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0119905_ACIR310F_RS0119905	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0107400_ACIR310F_RS0107400	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0119215_ACIR310F_RS0119215	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0101455_ACIR310F_RS0101455	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0116300_ACIR310F_RS0116300	0.00	0.00	1.00	1.00	37.00	114.00	0.00	0.00	87.00	90.00	245.00	260.00	2.00	4.00	0.00	0.00	0.00	5.00	1.00	0.00	183.00	143.00	12.00	9.00	18.00	20.00	2.00	12.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0105425_ACIR310F_RS0105425	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	2.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	8.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0117890_ACIR310F_RS0117890	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	2.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	9.00	0.00	0.00	9.00	5.00	0.00	0.00	1.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
