taxon_name	mG19_06-15-1	mG19_06-15-2	mG19_06-15-3	mG19_07-23-1	mG19_07-23-2	mG19_07-23-3	mG19_09-10-1	mG19_09-10-2	mG19_09-10-3	mG19_09-29-1	mG19_09-29-2	mG19_09-29-3	mG19_11-3-1	mG19_11-3-2	mG19_11-3-3	mG19_12-4-1	mG19_12-4-2	mG19_12-4-3
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacter;	0.245515	0.267755	0.256635	0.249007	0.276787	0.080531	0.072587	0.04673	0.100367	0.04969	0.134725	0.217078	0.043844	0.0253125	0.05351	0.0607465	0.061657	0.059836
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodovulum;	0.013333	0.016344	0.0148385	0.017634	0.012245	0.011284	0.009437	0.007135	0.010879	0.007666	0.010449	0.011006	0.006093	0.0036535	0.006781	0.003656	0.003972	0.00334
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseibaca;	0.002884	0.003365	0.0031245	0.003238	0.003137	0.001366	0.001594	0.000886	0.001999	0.000936	0.001543	0.0021	0.000889	0.000786	0.001214	0.000569	0.000455	0.000683
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseibacterium;	0.00129	0.001518	0.001404	0.00167	0.001442	0.000886	0.00124	0.000557	0.001467	0.001088	0.001417	0.001518	0.000533	0.000937	0.000683	0.000468	0.000582	0.000354
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseibium;	0.00253	0.003416	0.002973	0.003491	0.002479	0.001923	0.001366	0.001214	0.0021	0.001543	0.002176	0.002479	0.001472	0.0014065	0.001341	0.0007085	0.000784	0.000633
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseicitreum;	0.002657	0.002985	0.002821	0.003441	0.003112	0.002151	0.001948	0.001139	0.002378	0.001619	0.002479	0.002732	0.00165	0.0011035	0.001341	0.000835	0.001012	0.000658
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseinatronobacter;	0.001113	0.001316	0.0012145	0.001645	0.002024	0.000987	0.000784	0.000481	0.001265	0.000784	0.00129	0.001214	0.000762	0.001001	0.000557	0.0002275	0.000455	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseisalinus;	0.00377	0.006022	0.004896	0.004807	0.003087	0.002226	0.001771	0.001214	0.002226	0.001417	0.002353	0.003061	0.001142	0.0028735	0.00124	0.0009995	0.000759	0.00124
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseivivax;	0.008956	0.012372	0.010664	0.012271	0.010196	0.006629	0.005414	0.004731	0.00635	0.005136	0.006629	0.008121	0.005382	0.004538	0.004605	0.0034535	0.003441	0.003466
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseobacter;	0.007287	0.010879	0.009083	0.008956	0.008096	0.005541	0.004023	0.004326	0.00506	0.002834	0.005667	0.006528	0.003199	0.0070895	0.003694	0.002138	0.002378	0.001898
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseovarius;	0.021733	0.026211	0.023972	0.027628	0.024845	0.015509	0.013156	0.010525	0.015813	0.010449	0.018393	0.018115	0.008276	0.0059975	0.01098	0.0067175	0.007641	0.005794
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rubellimicrobium;	0.008147	0.009184	0.0086655	0.010753	0.008805	0.006275	0.00587	0.004175	0.006654	0.004099	0.0063	0.007059	0.00424	0.0033345	0.003719	0.002568	0.003061	0.002075
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rubrimonas;	0.006856	0.008779	0.0078175	0.007489	0.005009	0.004326	0.003036	0.002328	0.004428	0.002201	0.004706	0.006047	0.002564	0.0049125	0.002429	0.00229	0.003163	0.001417
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Ruegeria;	0.010019	0.014877	0.012448	0.015155	0.013182	0.009513	0.009083	0.007185	0.012296	0.006882	0.009867	0.009842	0.005408	0.0031595	0.007261	0.004744	0.005693	0.003795
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Sagittula;	0.001999	0.002631	0.002315	0.002404	0.001467	0.001063	0.001037	0.000582	0.001366	0.000633	0.001012	0.001569	0.000508	0.0005955	0.000911	0.0003925	0.000405	0.00038
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Salinihabitans;	0.00086	0.001392	0.001126	0.001695	0.001746	0.000987	0.000961	0.000759	0.00172	0.00129	0.00124	0.000734	0.001066	0.000963	0.000683	0.000392	0.000455	0.000329
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Salipiger;	0.001847	0.002176	0.0020115	0.002277	0.002049	0.001543	0.000936	0.000936	0.001088	0.000633	0.001164	0.001695	0.000812	0.000659	0.00086	0.0005695	0.000557	0.000582
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Sedimentitalea;	0.001037	0.000683	0.00086	0.001265	0.001442	0.001012	0.000531	0.000531	0.000886	0.000506	0.00081	0.000835	0.000533	0.0004565	0.000506	0.000506	0.000658	0.000354
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Sediminimonas;	0.000961	0.000911	0.000936	0.001417	0.001543	0.000683	0.000658	0.00043	0.000658	0.000506	0.000658	0.00081	0.000305	0.0005445	0.00038	0.000443	0.000582	0.000304
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Shimia;	0.002378	0.002429	0.0024035	0.002454	0.001771	0.001695	0.002049	0.001037	0.001467	0.001493	0.001467	0.001594	0.000838	0.00238	0.000784	0.000835	0.000911	0.000759
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Stappia;	0.008096	0.011335	0.0097155	0.011208	0.008046	0.006452	0.005465	0.004655	0.006072	0.005338	0.006072	0.006275	0.004214	0.005371	0.003922	0.002568	0.002884	0.002252
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Sulfitobacter;	0.014978	0.018621	0.0167995	0.01685	0.01518	0.010727	0.008172	0.007868	0.011259	0.005364	0.010626	0.01179	0.005763	0.003413	0.006528	0.0045415	0.005364	0.003719
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Tateyamaria;	0.001366	0.002479	0.0019225	0.00291	0.002151	0.001645	0.00124	0.000835	0.002024	0.001619	0.001822	0.001822	0.000609	0.0009245	0.001063	0.0006705	0.000734	0.000607
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Thalassobacter;	0.001771	0.002783	0.002277	0.002226	0.002176	0.001417	0.001417	0.001316	0.001341	0.001316	0.001316	0.001695	0.000787	0.0007475	0.00124	0.0008225	0.000835	0.00081
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Thalassobium;	0.000759	0.001341	0.00105	0.001316	0.000683	0.000936	0.000658	0.000304	0.000531	0	0.000582	0.000683	0.00033	0.001582	0.000708	0.0002655	0	0.000531
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Thalassobius;	0.004756	0.006249	0.0055025	0.00587	0.005819	0.003238	0.003669	0.002682	0.004099	0.00253	0.00339	0.004352	0.001422	0.000888	0.002834	0.0017835	0.001796	0.001771
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Thalassococcus;	0.000708	0.000683	0.0006955	0.001316	0.001164	0.000911	0.000405	0.000354	0.00081	0.000304	0.00043	0.000557	0.000355	0.0001775	0.000354	0.00019	0.00038	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Thiobacimonas;	0	0.000304	0.000152	0	0	0	0	0	0	0	0	0	0	0.002391	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Thioclava;	0.010221	0.014194	0.0122075	0.013966	0.012372	0.006502	0.006553	0.005111	0.00802	0.004554	0.008299	0.008374	0.004392	0.002563	0.004782	0.0035165	0.00382	0.003213
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Tranquillimonas;	0.001493	0.002353	0.001923	0.002201	0.001417	0.00129	0.001113	0.000886	0.000886	0.000911	0.00124	0.001543	0.001016	0.0010775	0.000734	0.0004555	0.000506	0.000405
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Tropicibacter;	0.002884	0.004048	0.003466	0.004149	0.003087	0.002075	0.001569	0.001467	0.001796	0.001316	0.00172	0.002429	0.001142	0.0010515	0.001139	0.0009235	0.001139	0.000708
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Tropicimonas;	0.001872	0.002505	0.0021885	0.002758	0.001898	0.001746	0.001467	0.000911	0.001847	0.001366	0.003112	0.001493	0.000914	0.001393	0.000961	0.000759	0.00081	0.000708
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Wenxinia;	0.003289	0.0042	0.0037445	0.004529	0.003441	0.002277	0.002201	0.001442	0.002758	0.001392	0.002378	0.003441	0.001752	0.000876	0.001872	0.000797	0.001063	0.000531
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Xuhuaishuia;	0	0.000304	0.000152	0	0.000329	0	0	0	0	0	0	0	0	0.0005695	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Yangia;	0.001796	0.002935	0.0023655	0.002353	0.002125	0.001442	0.001467	0.001594	0.001518	0.001088	0.001594	0.001366	0.001269	0.007263	0.001139	0.0007085	0.000835	0.000582
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acetobacter;	0.023732	0.03117	0.027451	0.028918	0.013106	0.018571	0.014143	0.012271	0.016142	0.012043	0.015484	0.015863	0.014674	0.010601	0.013257	0.009804	0.009614	0.009994
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidiphilium;	0.017356	0.024592	0.020974	0.022492	0.01222	0.011183	0.00797	0.007287	0.010145	0.008425	0.009589	0.009336	0.006677	0.005274	0.006528	0.004162	0.004175	0.004149
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidisphaera;	0.012271	0.018039	0.015155	0.017179	0.007211	0.008931	0.005364	0.004655	0.007464	0.005844	0.006755	0.005693	0.004951	0.004373	0.003871	0.002783	0.002834	0.002732
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidocella;	0.009488	0.01303	0.011259	0.014168	0.006932	0.007008	0.004605	0.003744	0.005515	0.00334	0.005288	0.006705	0.003656	0.0022075	0.003795	0.0022265	0.001948	0.002505
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidomonas;	0.002176	0.002783	0.0024795	0.003011	0.001012	0.001113	0.000911	0.000607	0.001139	0.000734	0.000886	0.001442	0.000685	0.001089	0.000759	0.0004805	0.00043	0.000531
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Asaia;	0.002758	0.004023	0.0033905	0.003593	0.002176	0.00253	0.001771	0.00172	0.001695	0.001316	0.001467	0.001948	0.001092	0.0365105	0.001493	0.00105	0.000961	0.001139
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Belnapia;	0.255433	0.346287	0.30086	0.339279	0.118431	0.148817	0.084959	0.05809	0.119039	0.087211	0.098469	0.112056	0.086267	0.0431335	0.071929	0.050487	0.053966	0.047008
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Bombella;	0.000329	0.000304	0.0003165	0.000304	0	0	0.000278	0	0	0	0	0	0	0.000443	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Commensalibacter;	0.001493	0.001999	0.001746	0.002151	0.001366	0.001316	0.00086	0.000835	0.001265	0.000911	0.001088	0.000633	0.000965	0.0014185	0.000886	0.000177	0.000354	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Gluconacetobacter;	0.003416	0.004832	0.004124	0.004959	0.001973	0.002277	0.002125	0.00124	0.002454	0.002479	0.002328	0.002606	0.002056	0.0025205	0.001872	0.0008225	0.001012	0.000633
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Gluconobacter;	0.004984	0.006325	0.0056545	0.007489	0.003846	0.003922	0.003087	0.002808	0.003517	0.003112	0.004048	0.003593	0.001929	0.002685	0.002985	0.00167	0.001898	0.001442
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Granulibacter;	0.008956	0.01093	0.009943	0.01217	0.005262	0.005566	0.00334	0.003087	0.004731	0.002758	0.003719	0.003567	0.003275	0.003611	0.003441	0.0016065	0.001493	0.00172
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Komagataeibacter;	0.007742	0.011461	0.0096015	0.009918	0.005364	0.005819	0.004099	0.003972	0.005085	0.005009	0.004959	0.004959	0.00358	0.002296	0.003947	0.001986	0.001746	0.002226
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Kozakia;	0.002454	0.004301	0.0033775	0.004402	0.001796	0.001948	0.001366	0.000784	0.001898	0.001012	0.001493	0.001164	0.001701	0.0011795	0.001012	0.000506	0.000557	0.000455
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Neoasaia;	0.001594	0.002024	0.001809	0.002075	0.000911	0.001341	0.000506	0.00081	0.000911	0.000658	0.001113	0.000759	0.000508	0.000444	0.000658	0.0002655	0	0.000531
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Neokomagataea;	0.001012	0.00129	0.001151	0.000987	0.000531	0.000557	0.000557	0.000329	0.000607	0.000531	0.000759	0.000455	0.000406	0.000203	0.00038	0.0002025	0.000405	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Roseococcus;	0.000278	0	0.000139	0.000354	0	0	0	0	0.000354	0.000582	0.000354	0	0	0.073131	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Roseomonas;	0.510462	0.654092	0.582277	0.664213	0.240607	0.289614	0.184744	0.13642	0.235572	0.19957	0.216471	0.231701	0.186598	0.11612	0.146262	0.0976725	0.106996	0.088349
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Rubritepida;	0.21007	0.230917	0.2204935	0.222973	0.076837	0.086047	0.051208	0.03666	0.08172	0.054522	0.090854	0.129083	0.05537	0.028014	0.045642	0.036344	0.040354	0.032334
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Saccharibacter;	0.001366	0.002454	0.00191	0.001569	0.000531	0.000886	0.000506	0.000582	0.000759	0	0.000683	0.000455	0.000635	0.0007475	0.000658	0.000367	0.000329	0.000405
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Tanticharoenia;	0.001695	0.003061	0.002378	0.002302	0.001569	0.00167	0.000759	0.00086	0.001037	0.000708	0.00081	0.001088	0.000838	0.0095905	0.00086	0.000291	0	0.000582
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;NA;Elioraea;	0.078406	0.103276	0.090841	0.081569	0.033751	0.036812	0.023175	0.014522	0.031828	0.026641	0.034409	0.041771	0.023153	0.013664	0.018343	0.0123845	0.012878	0.011891
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;NA;Enhydrobacter;	0.00759	0.010601	0.0090955	0.018318	0.011461	0.016875	0.007742	0.00845	0.006502	0.003466	0.005617	0.00544	0.003427	0.00246	0.004175	0.0022895	0.002783	0.001796
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;NA;Reyranella;	0.002985	0.003238	0.0031115	0.004529	0.003289	0.00291	0.002049	0.002479	0.002555	0.001948	0.002277	0.001594	0.001447	0.0146135	0.001493	0.0011765	0.001518	0.000835
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Azospirillum;	0.054953	0.052372	0.0536625	0.059861	0.049159	0.035218	0.028665	0.034813	0.039519	0.02649	0.035066	0.031221	0.028383	0.0156465	0.02778	0.014649	0.011841	0.017457
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Caenispirillum;	0.0042	0.005591	0.0048955	0.00673	0.004959	0.004073	0.003264	0.002834	0.004681	0.004175	0.004326	0.003087	0.002564	0.001535	0.00291	0.001265	0.001088	0.001442
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Candidatus Endolissoclinum;	0.000658	0.000784	0.000721	0.000734	0.001012	0.000582	0.000329	0.000405	0.000708	0	0.000329	0.000304	0.000559	0.0020505	0.000506	0.00019	0	0.00038
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Dongia;	0.005642	0.010019	0.0078305	0.009108	0.007514	0.006578	0.004681	0.003441	0.006831	0.00592	0.007615	0.004048	0.00457	0.003904	0.003542	0.002125	0.001872	0.002378
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Elstera;	0.004428	0.006148	0.005288	0.009386	0.008248	0.005009	0.002834	0.002024	0.004832	0.002429	0.003744	0.003669	0.003554	0.003232	0.003238	0.0037695	0.002985	0.004554
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Fodinicurvata;	0.00549	0.006528	0.006009	0.007438	0.005035	0.004377	0.003795	0.002479	0.005541	0.004352	0.00587	0.003922	0.002996	0.002105	0.00291	0.0011765	0.000886	0.001467
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Haematospirillum;	0.001822	0.002277	0.0020495	0.004276	0.002353	0.001948	0.001316	0.001012	0.001265	0.000911	0.001493	0.001493	0.000914	0.004037	0.001214	0.0007085	0.000506	0.000911
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Inquilinus;	0.01098	0.012777	0.0118785	0.014194	0.012094	0.009209	0.006882	0.005414	0.007464	0.006679	0.007995	0.006047	0.005509	0.003817	0.00716	0.0028465	0.002252	0.003441
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Insolitispirillum;	0.003112	0.004503	0.0038075	0.005187	0.003669	0.002378	0.002125	0.001746	0.002758	0.002049	0.002808	0.001746	0.002056	0.001648	0.002125	0.0011765	0.000936	0.001417
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Limimonas;	0.002125	0.00296	0.0025425	0.003264	0.002353	0.001645	0.001771	0.000886	0.002808	0.001746	0.002201	0.00129	0.001269	0.0016845	0.00124	0.000835	0.000734	0.000936
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Magnetospira;	0.002783	0.004048	0.0034155	0.004175	0.004478	0.00296	0.001645	0.001493	0.002581	0.001999	0.002302	0.001746	0.00198	0.009314	0.0021	0.0011005	0.000835	0.001366
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Magnetospirillum;	0.024744	0.033498	0.029121	0.035572	0.026287	0.020923	0.01728	0.014143	0.025553	0.016926	0.020974	0.016774	0.016756	0.0091245	0.016648	0.008514	0.00754	0.009488
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Magnetovibrio;	0.00296	0.003669	0.0033145	0.003314	0.002985	0.001822	0.001746	0.00129	0.002024	0.001366	0.002024	0.002125	0.001879	0.002015	0.001493	0.000911	0.00081	0.001012
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Nisaea;	0.004529	0.005844	0.0051865	0.005414	0.004934	0.003466	0.001898	0.002581	0.003314	0.001847	0.003011	0.003466	0.002716	0.0022055	0.002151	0.0011135	0.000911	0.001316
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Nitrospirillum;	0.00587	0.003719	0.0047945	0.003694	0.002226	0.001619	0.001746	0.001467	0.001948	0.000987	0.001872	0.001822	0.00132	0.0025575	0.001695	0.0010755	0.000658	0.001493
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Niveispirillum;	0.023757	0.009083	0.01642	0.0084	0.00592	0.003567	0.00253	0.002429	0.003947	0.002277	0.004073	0.005212	0.00363	0.002903	0.003795	0.0039845	0.001619	0.00635
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Novispirillum;	0.003593	0.004756	0.0041745	0.004731	0.005566	0.002302	0.001695	0.001847	0.002935	0.001645	0.002884	0.002201	0.001929	0.004456	0.002176	0.0009615	0.00086	0.001063
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Oceanibaculum;	0.012676	0.015863	0.0142695	0.020443	0.018216	0.011107	0.008855	0.005718	0.012245	0.008299	0.010019	0.008678	0.009495	0.005987	0.006983	0.004225	0.003694	0.004756
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Pararhodospirillum;	0.005111	0.00754	0.0063255	0.00673	0.005364	0.004579	0.003238	0.002758	0.004832	0.003416	0.0042	0.003896	0.002945	0.0034335	0.002479	0.001455	0.001493	0.001417
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Phaeospirillum;	0.007059	0.007337	0.007198	0.008906	0.006097	0.004706	0.003795	0.003441	0.005718	0.004326	0.005617	0.003719	0.003503	0.005306	0.003922	0.001885	0.00167	0.0021
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Rhodocista;	0.059608	0.017508	0.038558	0.01852	0.012296	0.008349	0.005515	0.005288	0.008678	0.005288	0.008299	0.012827	0.007134	0.0045285	0.007109	0.007552	0.003213	0.011891
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Rhodospira;	0.004352	0.005262	0.004807	0.006376	0.004048	0.003694	0.002783	0.002075	0.003416	0.002884	0.003618	0.002758	0.002183	0.0060505	0.001923	0.001341	0.000987	0.001695
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Rhodospirillum;	0.061708	0.021733	0.0417205	0.022492	0.014725	0.009766	0.007236	0.00673	0.01179	0.007514	0.013991	0.013915	0.008911	0.005632	0.009918	0.008994	0.003972	0.014016
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Rhodovibrio;	0.003972	0.004959	0.0044655	0.005642	0.004048	0.003061	0.002378	0.002024	0.003365	0.002404	0.002985	0.002707	0.001803	0.005329	0.002353	0.0013535	0.001189	0.001518
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Skermanella;	0.020038	0.017255	0.0186465	0.020038	0.018368	0.011967	0.008982	0.007742	0.013991	0.010171	0.011512	0.009412	0.009647	0.006645	0.008855	0.004668	0.003593	0.005743
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Thalassobaculum;	0.007211	0.00883	0.0080205	0.011183	0.007565	0.005515	0.004681	0.003643	0.007008	0.004225	0.005566	0.005465	0.003351	0.0066975	0.003643	0.0021	0.001847	0.002353
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Thalassospira;	0.014269	0.018216	0.0162425	0.020873	0.013966	0.012498	0.010145	0.009032	0.013485	0.009968	0.011385	0.009817	0.009596	0.007151	0.010044	0.0051485	0.004579	0.005718
