geneID	Acir.mT19_11-3-1-1	Acir.mT19_11-3-1-2	Acir.mT19_11-3-2-1	Acir.mT19_11-3-2-2	Acir.mT19_11-3-3-1	Acir.mT19_11-3-3-2	Acir.mT19_12-4-1-1	Acir.mT19_12-4-1-2	Acir.mT19_12-4-2-1	Acir.mT19_12-4-2-2	Acir.mT19_12-4-3-1	Acir.mT19_12-4-3-2	Acir.mT19_6-15-1-1	Acir.mT19_6-15-1-2	Acir.mT19_6-15-2-1	Acir.mT19_6-15-2-2	Acir.mT19_6-15-3-1	Acir.mT19_6-15-3-2	Acir.mT19_7-23-1-1	Acir.mT19_7-23-1-2	Acir.mT19_7-23-2-1	Acir.mT19_7-23-2-2	Acir.mT19_7-23-3-1	Acir.mT19_7-23-3-2	Acir.mT19_9-10-1-1	Acir.mT19_9-10-1-2	Acir.mT19_9-10-2-1	Acir.mT19_9-10-2-2	Acir.mT19_9-10-3-1	Acir.mT19_9-10-3-2	Acir.mT19_9-29-1-1	Acir.mT19_9-29-1-2	Acir.mT19_9-29-2-1	Acir.mT19_9-29-2-2	Acir.mT19_9-29-3-1	Acir.mT19_9-29-3-2
ACIR310F_RS0103600_ACIR310F_RS0103600	0.00	0.00	0.00	0.00	28.44	66.70	0.00	0.00	72.49	54.96	72.13	98.49	160.37	0.00	0.00	0.00	0.00	33.45	0.00	0.00	17.15	36.99	14.86	0.00	0.00	50.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0101510_ACIR310F_RS0101510	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.56	0.00	0.00	161.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0100645_ACIR310F_RS0100645	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0106730_ACIR310F_RS0106730	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.15	3.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0114995_ACIR310F_RS0114995	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	41.06	0.00	0.00	7.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0116000_ACIR310F_RS0116000	0.00	0.00	0.00	22.17	88.54	58.96	266.36	0.00	95.32	158.08	102.68	130.78	55.56	0.00	0.00	0.00	0.00	55.22	81.47	553.00	134.18	178.36	124.60	172.71	181.59	69.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0103170_ACIR310F_RS0103170	0.00	0.00	0.00	0.00	0.00	5.09	0.00	0.00	22.11	17.27	18.81	13.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.24	22.45	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS25965_ACIR310F_RS25965	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0105630_lptB	0.00	0.00	0.00	0.00	31.82	27.12	0.00	0.00	59.04	38.49	38.94	28.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	29.61	45.96	0.00	194.29	134.11	56.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS22935_ACIR310F_RS22935	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0107335_cysE	0.00	0.00	258.59	202.24	192.40	200.67	0.00	0.00	239.43	257.03	318.70	281.97	342.52	0.00	0.00	0.00	444.71	261.37	0.00	638.18	420.93	555.18	301.21	185.65	486.35	133.95	332.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0110585_ACIR310F_RS0110585	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS25010_ACIR310F_RS25010	0.00	0.00	0.00	0.00	38.50	13.45	0.00	0.00	0.00	0.00	11.05	11.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1532.04	13.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0114625_nadB	0.00	0.00	0.00	0.00	33.17	111.20	0.00	315.04	132.68	79.59	117.32	199.89	0.00	0.00	0.00	0.00	0.00	128.36	0.00	0.00	42.72	46.50	110.79	114.09	37.12	58.36	247.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0115315_ACIR310F_RS0115315	0.00	1007.94	445.06	596.78	1264.53	1330.43	0.00	550.61	1080.06	1119.00	1297.97	1150.20	1515.59	0.00	17.00	0.00	218.80	829.90	2022.82	0.00	430.33	284.84	997.91	943.44	1610.65	1264.31	1634.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0111115_ACIR310F_RS0111115	0.00	0.00	0.00	0.00	157.55	478.49	946.12	0.00	376.56	42.83	390.02	395.39	0.00	0.00	0.00	0.00	1515.40	531.96	0.00	0.00	178.02	175.00	154.23	0.00	74.66	104.19	0.00	782.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0100895_ACIR310F_RS0100895	0.00	0.00	0.00	0.00	0.00	7.16	0.00	0.00	7.80	0.00	2.94	18.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0103380_gap	0.00	0.00	0.00	0.00	0.00	4.28	0.00	0.00	9.27	9.65	14.04	25.71	0.00	0.00	0.00	0.00	0.00	15.87	273.87	0.00	185.10	236.36	0.00	82.19	50.54	158.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS22645_ACIR310F_RS22645	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0109285_ACIR310F_RS0109285	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0117645_ACIR310F_RS0117645	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0107575_ACIR310F_RS0107575	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0105510_ACIR310F_RS0105510	0.00	0.00	0.00	0.00	37.77	19.35	0.00	0.00	94.39	147.48	83.32	74.64	0.00	0.00	0.00	0.00	0.00	17.89	0.00	0.00	32.37	86.89	95.01	92.81	114.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0109180_ACIR310F_RS0109180	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	35.21	26.19	3.81	11.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	141.00	188.78	79.80	0.00	109.73	38.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0113910_nifW	0.00	1666.87	0.00	0.00	0.00	104.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	342.72	403.89	0.00	0.00	0.00	150.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS23090_ACIR310F_RS23090	0.00	0.00	0.00	0.00	0.00	0.00	412.68	0.00	0.00	0.00	13.59	3.52	0.00	0.00	0.00	0.00	0.00	17.69	0.00	0.00	19.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0108195_ACIR310F_RS0108195	0.00	0.00	0.00	0.00	0.00	3.78	0.00	0.00	0.00	2.12	1.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.42	2.56	0.00	0.00	14.82	23.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0119340_secY	558.94	336.89	1137.61	1687.81	1125.13	1005.31	636.24	0.00	680.87	1020.01	1019.26	1050.93	1747.33	0.00	26.17	0.00	1435.14	704.92	283.50	0.00	642.55	655.71	760.25	773.75	1101.78	856.17	1804.02	1324.46	372.51	0.00	0.00	0.00	0.00	0.00	0.00	466.97
ACIR310F_RS0101975_ACIR310F_RS0101975	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	49.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0102775_ACIR310F_RS0102775	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	36.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0109785_cmr4	0.00	0.00	0.00	0.00	0.00	15.77	0.00	0.00	0.00	0.00	2.16	0.00	0.00	0.00	0.00	0.00	0.00	48.52	0.00	0.00	1.35	12.48	12.90	125.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0101245_ACIR310F_RS0101245	0.00	0.00	0.00	0.00	26.21	39.14	0.00	0.00	18.21	44.29	66.51	62.20	0.00	0.00	0.00	0.00	0.00	103.03	0.00	0.00	33.08	13.27	0.00	0.00	110.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0113775_ACIR310F_RS0113775	0.00	0.00	79.31	0.00	27.03	23.68	0.00	281.77	28.90	51.23	54.34	75.00	41.64	0.00	0.00	0.00	0.00	56.33	0.00	0.00	50.94	95.21	46.75	30.51	123.65	64.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1370.65	0.00
ACIR310F_RS0104765_ACIR310F_RS0104765	0.00	0.00	0.00	0.00	0.00	11.81	0.00	0.00	51.35	93.67	55.73	22.73	0.00	0.00	0.00	0.00	0.00	43.48	0.00	0.00	10.63	14.02	14.48	0.00	0.00	73.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0107515_rpe	0.00	0.00	0.00	735.28	475.94	410.13	0.00	0.00	415.93	843.74	855.97	1028.35	748.58	0.00	0.00	0.00	0.00	815.34	179.33	0.00	483.18	563.35	743.97	1282.71	643.89	790.90	362.18	876.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0100020_ACIR310F_RS0100020	0.00	0.00	0.00	0.00	103.07	16.31	0.00	0.00	54.36	76.13	134.17	74.94	0.00	0.00	0.00	0.00	0.00	0.00	801.66	0.00	54.03	55.34	0.00	152.69	263.06	274.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0119725_ACIR310F_RS0119725	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.53	16.46	3.98	18.74	128.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.23	0.00	0.00	0.00	40.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0110160_ACIR310F_RS0110160	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	24.13	127.22	26.54	70.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	21.80	43.76	0.00	0.00	0.00	364.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0105660_ACIR310F_RS0105660	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.76	3.91	2.85	14.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.96	0.00	0.00	0.00	0.00	42.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0101255_ACIR310F_RS0101255	0.00	0.00	0.00	356.85	10.74	6.86	0.00	0.00	22.41	31.16	73.18	108.30	0.00	0.00	0.00	0.00	0.00	12.57	0.00	0.00	19.39	18.60	0.00	32.76	27.15	198.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0119945_trpC	0.00	0.00	0.00	0.00	24.42	36.47	0.00	0.00	16.96	11.78	49.15	42.40	0.00	0.00	0.00	0.00	0.00	19.24	0.00	0.00	4.02	19.43	76.71	0.00	20.55	21.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS24355_ACIR310F_RS24355	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0113285_ACIR310F_RS0113285	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.56	7.39	0.00	0.00	0.00	0.00	0.00	14.27	0.00	0.00	1.47	5.80	0.00	0.00	0.00	7.82	0.00	241.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0112865_trxA	1857.78	3167.45	7364.67	3238.75	1749.71	3501.63	3118.72	0.00	5919.40	6570.81	5279.55	4320.39	886.87	0.00	0.00	0.00	0.00	2007.14	1544.54	2290.69	2950.64	1514.90	3424.18	1648.83	1644.00	994.68	0.00	2467.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0114320_ACIR310F_RS0114320	95.67	0.00	0.00	0.00	17.59	35.51	0.00	0.00	20.86	14.45	29.77	28.58	42.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.33	3.83	3.98	31.19	25.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0120640_ACIR310F_RS0120640	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS26980_ACIR310F_RS26980	0.00	0.00	0.00	4344.55	164.54	50.68	0.00	0.00	179.41	256.02	21.04	99.67	0.00	0.00	0.00	0.00	0.00	711.47	0.00	0.00	265.11	68.85	117.35	0.00	0.00	221.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0119135_ACIR310F_RS0119135	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.29	5.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	153.84	40.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0107410_ACIR310F_RS0107410	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0119300_rpsI	0.00	0.00	2248.52	1956.76	1277.39	702.10	0.00	0.00	488.84	719.55	765.59	979.85	6078.03	31.32	0.00	0.00	0.00	367.73	1718.50	0.00	951.75	976.99	422.69	1393.36	1631.91	1035.32	862.79	1387.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0107895_ACIR310F_RS0107895	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0100490_pabB	0.00	0.00	0.00	0.00	0.00	18.14	0.00	0.00	12.23	7.63	5.58	13.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS25955_ACIR310F_RS25955	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0112665_ACIR310F_RS0112665	0.00	0.00	0.00	0.00	7.02	22.48	0.00	0.00	9.74	5.07	11.06	27.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.10	4.57	0.00	43.17	0.00	18.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0117730_ACIR310F_RS0117730	0.00	273.82	0.00	107.90	96.80	191.05	0.00	0.00	268.88	122.56	273.19	338.39	409.49	0.00	0.00	0.00	0.00	228.83	0.00	0.00	110.28	64.76	152.05	222.75	61.09	191.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0106630_chlP	0.00	367.79	379.79	686.75	843.35	475.34	0.00	0.00	178.71	453.28	426.44	414.72	363.84	0.00	28.50	432.58	843.14	762.99	663.32	0.00	244.99	179.76	483.08	397.72	446.77	539.04	179.04	433.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0113530_ACIR310F_RS0113530	0.00	0.00	0.00	0.00	43.91	61.80	1832.27	0.00	61.01	50.87	50.70	60.10	0.00	0.00	0.00	0.00	0.00	10.35	0.00	1224.31	11.56	19.04	0.00	0.00	66.54	139.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0100125_ACIR310F_RS0100125	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0107145_ACIR310F_RS0107145	0.00	0.00	0.00	0.00	6.00	30.79	0.00	0.00	16.65	17.33	22.09	26.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.86	13.04	0.00	0.00	0.00	15.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS25040_ACIR310F_RS25040	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0100595_ACIR310F_RS0100595	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0101440_ACIR310F_RS0101440	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS24650_ACIR310F_RS24650	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0108360_murD	175.30	0.00	29.73	0.00	60.07	91.89	224.53	0.00	105.63	89.90	155.53	165.89	0.00	0.00	0.00	0.00	0.00	88.49	0.00	0.00	76.42	66.30	197.08	242.70	174.60	97.59	0.00	124.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0107985_ACIR310F_RS0107985	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0119150_ACIR310F_RS0119150	0.00	0.00	0.00	653.19	219.79	244.89	261.68	0.00	192.20	353.39	239.34	314.64	137.74	0.00	0.00	0.00	1081.84	153.90	1396.28	0.00	257.40	231.35	230.13	24.97	123.31	172.15	0.00	217.01	0.00	1183.37	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS21595_ACIR310F_RS21595	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0111510_purF	0.00	145.22	163.27	114.06	122.57	65.10	274.08	0.00	228.32	304.44	315.72	334.12	286.37	0.00	0.00	684.28	0.00	121.59	0.00	0.00	110.51	132.35	120.26	104.56	106.45	145.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	806.88
ACIR310F_RS0113230_cobQ	0.00	0.00	0.00	231.37	25.73	35.77	0.00	0.00	38.60	37.06	80.07	88.87	0.00	5.96	0.00	0.00	0.00	41.10	0.00	0.00	13.48	20.51	20.33	0.00	43.20	45.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0120275_ACIR310F_RS0120275	368.33	0.00	312.74	0.00	284.00	231.68	0.00	270.98	149.79	212.97	274.86	345.11	0.00	0.00	0.00	0.00	0.00	0.00	398.09	0.00	122.33	133.72	61.36	359.31	123.75	51.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0116430_ACIR310F_RS0116430	0.00	328.87	154.21	0.00	43.15	332.15	0.00	0.00	365.39	103.67	511.84	577.08	81.20	0.00	0.00	0.00	0.00	91.76	39.53	0.00	109.41	110.47	371.00	88.85	326.14	253.16	0.00	129.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0108260_acs	0.00	0.00	79.07	0.00	193.11	208.66	49.82	0.00	125.15	74.97	107.29	67.09	51.93	0.00	11.04	0.00	0.00	350.53	152.40	397.98	113.77	78.70	169.90	85.51	131.14	169.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	377.67	0.00	0.00
ACIR310F_RS0114055_ACIR310F_RS0114055	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0103040_ACIR310F_RS0103040	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	52.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS25690_ACIR310F_RS25690	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0104205_mutL	0.00	0.00	0.00	0.00	0.00	2.37	358.91	0.00	12.76	2.65	4.85	6.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	190.91	3.66	2.40	0.00	34.23	18.56	9.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0112520_ACIR310F_RS0112520	0.00	0.00	0.00	0.00	5.14	6.59	0.00	0.00	28.49	25.94	67.56	83.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	38.86	27.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0113955_ACIR310F_RS0113955	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0107875_ACIR310F_RS0107875	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.07	4.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	281.18	285.61	36.08	0.00	19.31	121.34	0.00	0.00	0.00	2233.11	0.00	0.00	0.00	0.00	0.00	0.00
